Year,Geography,Immig.,Reason,Age group,Both sexes,Men,Women
2016,Ontario,"          Established immigrants, 10+ years",  Personal preference,15-24,1.6,0,0
2016,Ontario,"          Established immigrants, 10+ years",  Personal preference,25-54,23.3,6.6,16.7
2016,Ontario,"          Established immigrants, 10+ years",  Personal preference,55+,62,23.8,38.2
2016,Ontario,"          Established immigrants, 10+ years",  Other voluntary,15+,6.2,3,3.2
2016,Ontario,"          Established immigrants, 10+ years",  Other voluntary,15-24,0,0,0
2016,Ontario,"          Established immigrants, 10+ years",  Other voluntary,25-54,4.1,1.6,2.5
2016,Ontario,"          Established immigrants, 10+ years",  Other voluntary,55+,1.6,0,0
2016,Ontario,"          Established immigrants, 10+ years","  Business conditions, did not look for full-time work in last month",15+,38.7,14,24.8
2016,Ontario,"          Established immigrants, 10+ years","  Business conditions, did not look for full-time work in last month",15-24,1.8,0,0
2016,Ontario,"          Established immigrants, 10+ years","  Business conditions, did not look for full-time work in last month",25-54,22.9,7.2,15.7
2016,Ontario,"          Established immigrants, 10+ years","  Business conditions, did not look for full-time work in last month",55+,14,5.7,8.4
2016,Ontario,"          Established immigrants, 10+ years","  Could not find full-time work, did not look for full-time work in last month",15+,11.2,4.4,6.8
2016,Ontario,"          Established immigrants, 10+ years","  Could not find full-time work, did not look for full-time work in last month",15-24,0,0,0
2016,Ontario,"          Established immigrants, 10+ years","  Could not find full-time work, did not look for full-time work in last month",25-54,7.6,2.9,4.7
2016,Ontario,"          Established immigrants, 10+ years","  Could not find full-time work, did not look for full-time work in last month",55+,3.1,0,1.7
2016,Ontario,"          Established immigrants, 10+ years","  Business conditions, looked for full-time work in last month",15+,17.6,7.6,10
2016,Ontario,"          Established immigrants, 10+ years","  Business conditions, looked for full-time work in last month",15-24,0,0,0
2016,Ontario,"          Established immigrants, 10+ years","  Business conditions, looked for full-time work in last month",25-54,12.3,4.9,7.4
2016,Ontario,"          Established immigrants, 10+ years","  Business conditions, looked for full-time work in last month",55+,4.2,2.1,2.1
2016,Ontario,"          Established immigrants, 10+ years","  Could not find full-time work, looked for full-time work in last month",15+,14.9,6.1,8.8
2016,Ontario,"          Established immigrants, 10+ years","  Could not find full-time work, looked for full-time work in last month",15-24,1.5,0,0
2016,Ontario,"          Established immigrants, 10+ years","  Could not find full-time work, looked for full-time work in last month",25-54,9.8,3.4,6.4
2016,Ontario,"          Established immigrants, 10+ years","  Could not find full-time work, looked for full-time work in last month",55+,3.6,1.8,1.8
2016,Ontario,  Non-landed immigrants,"Part-time employment, all reasons",15+,26.3,10.4,15.9
2016,Ontario,  Non-landed immigrants,"Part-time employment, all reasons",15-24,10.9,4.4,6.5
2016,Ontario,  Non-landed immigrants,"Part-time employment, all reasons",25-54,13.1,5,8
2016,Ontario,  Non-landed immigrants,"Part-time employment, all reasons",55+,2.4,0,0
2016,Ontario,  Non-landed immigrants,  Own illness,15+,0,0,0
2016,Ontario,  Non-landed immigrants,  Own illness,15-24,0,0,0
2016,Ontario,  Non-landed immigrants,  Own illness,25-54,0,0,0
2016,Ontario,  Non-landed immigrants,  Own illness,55+,0,0,0
2016,Ontario,  Non-landed immigrants,  Caring for children,15+,2.3,0,1.9
2016,Ontario,  Non-landed immigrants,  Caring for children,15-24,0,0,0
2016,Ontario,  Non-landed immigrants,  Caring for children,25-54,2.3,0,1.9
2016,Ontario,  Non-landed immigrants,  Caring for children,55+,0,0,0
2016,Ontario,  Non-landed immigrants,  Other personal or family responsibilities,15+,0,0,0
2016,Ontario,  Non-landed immigrants,  Other personal or family responsibilities,15-24,0,0,0
2016,Ontario,  Non-landed immigrants,  Other personal or family responsibilities,25-54,0,0,0
2016,Ontario,  Non-landed immigrants,  Other personal or family responsibilities,55+,0,0,0
2016,Ontario,  Non-landed immigrants,  Going to school,15+,12.5,5.3,7.2
2016,Ontario,  Non-landed immigrants,  Going to school,15-24,8.5,3.7,4.8
2016,Ontario,  Non-landed immigrants,  Going to school,25-54,4,1.5,2.4
2016,Ontario,  Non-landed immigrants,  Going to school,55+,0,0,0
2016,Ontario,  Non-landed immigrants,  Personal preference,15+,3.3,0,2.3
2016,Ontario,  Non-landed immigrants,  Personal preference,15-24,0,0,0
2016,Ontario,  Non-landed immigrants,  Personal preference,25-54,0,0,0
2016,Ontario,  Non-landed immigrants,  Personal preference,55+,1.8,0,0
2016,Ontario,  Non-landed immigrants,  Other voluntary,15+,0,0,0
2016,Ontario,  Non-landed immigrants,  Other voluntary,15-24,0,0,0
2016,Ontario,  Non-landed immigrants,  Other voluntary,25-54,0,0,0
2016,Ontario,  Non-landed immigrants,  Other voluntary,55+,0,0,0
2016,Ontario,  Non-landed immigrants,"  Business conditions, did not look for full-time work in last month",15+,2.8,0,1.7
2016,Ontario,  Non-landed immigrants,"  Business conditions, did not look for full-time work in last month",15-24,0,0,0
2016,Ontario,  Non-landed immigrants,"  Business conditions, did not look for full-time work in last month",25-54,1.7,0,0
2016,Ontario,  Non-landed immigrants,"  Business conditions, did not look for full-time work in last month",55+,0,0,0
2016,Ontario,  Non-landed immigrants,"  Could not find full-time work, did not look for full-time work in last month",15+,0,0,0
2016,Ontario,  Non-landed immigrants,"  Could not find full-time work, did not look for full-time work in last month",15-24,0,0,0
2016,Ontario,  Non-landed immigrants,"  Could not find full-time work, did not look for full-time work in last month",25-54,0,0,0
2016,Ontario,  Non-landed immigrants,"  Could not find full-time work, did not look for full-time work in last month",55+,0,0,0
2016,Ontario,  Non-landed immigrants,"  Business conditions, looked for full-time work in last month",15+,1.9,0,0
2016,Ontario,  Non-landed immigrants,"  Business conditions, looked for full-time work in last month",15-24,0,0,0
2016,Ontario,  Non-landed immigrants,"  Business conditions, looked for full-time work in last month",25-54,0,0,0
2016,Ontario,  Non-landed immigrants,"  Business conditions, looked for full-time work in last month",55+,0,0,0
2016,Ontario,  Non-landed immigrants,"  Could not find full-time work, looked for full-time work in last month",15+,0,0,0
2016,Ontario,  Non-landed immigrants,"  Could not find full-time work, looked for full-time work in last month",15-24,0,0,0
2016,Ontario,  Non-landed immigrants,"  Could not find full-time work, looked for full-time work in last month",25-54,0,0,0
2016,Ontario,  Non-landed immigrants,"  Could not find full-time work, looked for full-time work in last month",55+,0,0,0
2017,Canada,Total,"Part-time employment, all reasons",15+,3523.6,1227.3,2296.3
2017,Canada,Total,"Part-time employment, all reasons",15-24,1203.9,513.8,690.1
2017,Canada,Total,"Part-time employment, all reasons",25-54,1438.6,372.3,1066.3
2017,Canada,Total,"Part-time employment, all reasons",55+,881.1,341.2,539.9
2017,Canada,Total,  Own illness,15+,142.8,58.6,84.2
2017,Canada,Total,  Own illness,15-24,10.9,5.4,5.5
2017,Canada,Total,  Own illness,25-54,75.5,29.2,46.3
2017,Canada,Total,  Own illness,55+,56.4,23.9,32.5
2017,Canada,Total,  Caring for children,15+,318.6,21.4,297.2
2017,Canada,Total,  Caring for children,15-24,5.9,0,5.8
2017,Canada,Total,  Caring for children,25-54,304.5,18.2,286.2
2017,Canada,Total,  Caring for children,55+,8.2,3,5.2
2017,Canada,Total,  Other personal or family responsibilities,15+,139.4,28.9,110.6
2017,Canada,Total,  Other personal or family responsibilities,15-24,8.9,3.8,5.1
2017,Canada,Total,  Other personal or family responsibilities,25-54,86.2,14.7,71.5
2017,Canada,Total,  Other personal or family responsibilities,55+,44.3,10.3,34
2017,Canada,Total,  Going to school,15+,1018.4,427.2,591.2
2017,Canada,Total,  Going to school,15-24,879,370.3,508.7
2017,Canada,Total,  Going to school,25-54,137.5,56,81.5
2017,Canada,Total,  Going to school,55+,1.9,0,0
2017,Canada,Total,  Personal preference,15+,984.4,344.5,639.9
2017,Canada,Total,  Personal preference,15-24,69.7,31.6,38.1
2017,Canada,Total,  Personal preference,25-54,305.8,71.8,234
2017,Canada,Total,  Personal preference,55+,608.9,241.1,367.8
2017,Canada,Total,  Other voluntary,15+,66.9,27.4,39.5
2017,Canada,Total,  Other voluntary,15-24,11.6,5.2,6.4
2017,Canada,Total,  Other voluntary,25-54,41,16.3,24.7
2017,Canada,Total,  Other voluntary,55+,14.2,5.8,8.3
2017,Canada,Total,"  Business conditions, did not look for full-time work in last month",15+,381.9,138,243.9
2017,Canada,Total,"  Business conditions, did not look for full-time work in last month",15-24,88.2,39.8,48.4
2017,Canada,Total,"  Business conditions, did not look for full-time work in last month",25-54,210.3,67.7,142.5
2017,Canada,Total,"  Business conditions, did not look for full-time work in last month",55+,83.4,30.4,53
2017,Canada,Total,"  Could not find full-time work, did not look for full-time work in last month",15+,138,47.1,90.9
2017,Canada,Total,"  Could not find full-time work, did not look for full-time work in last month",15-24,36.4,14.1,22.3
2017,Canada,Total,"  Could not find full-time work, did not look for full-time work in last month",25-54,78.1,24.1,53.9
2017,Canada,Total,"  Could not find full-time work, did not look for full-time work in last month",55+,23.6,8.9,14.7
2017,Canada,Total,"  Business conditions, looked for full-time work in last month",15+,185.9,75.7,110.2
2017,Canada,Total,"  Business conditions, looked for full-time work in last month",15-24,49.7,23.4,26.3
2017,Canada,Total,"  Business conditions, looked for full-time work in last month",25-54,114.2,43.1,71.2
2017,Canada,Total,"  Business conditions, looked for full-time work in last month",55+,22,9.3,12.7
2017,Canada,Total,"  Could not find full-time work, looked for full-time work in last month",15+,147.2,58.6,88.7
2017,Canada,Total,"  Could not find full-time work, looked for full-time work in last month",15-24,43.5,20,23.5
2017,Canada,Total,"  Could not find full-time work, looked for full-time work in last month",25-54,85.4,31,54.4
2017,Canada,Total,"  Could not find full-time work, looked for full-time work in last month",55+,18.3,7.6,10.7
2017,Canada,  Born in Canada,"Part-time employment, all reasons",15+,2696,939.4,1756.6
2017,Canada,  Born in Canada,"Part-time employment, all reasons",15-24,1008.7,426.8,581.8
2017,Canada,  Born in Canada,"Part-time employment, all reasons",25-54,1024.2,258.8,765.4
2017,Canada,  Born in Canada,"Part-time employment, all reasons",55+,663,253.7,409.3
2017,Canada,  Born in Canada,  Own illness,15+,111.4,44.8,66.6
2017,Canada,  Born in Canada,  Own illness,15-24,9.5,5.1,4.5
2017,Canada,  Born in Canada,  Own illness,25-54,60.1,22.6,37.5
2017,Canada,  Born in Canada,  Own illness,55+,41.8,17.2,24.6
2017,Canada,  Born in Canada,  Caring for children,15+,230.4,14.6,215.8
2017,Canada,  Born in Canada,  Caring for children,15-24,5.5,0,5.3
2017,Canada,  Born in Canada,  Caring for children,25-54,220.1,12.9,207.2
2017,Canada,  Born in Canada,  Caring for children,55+,4.8,1.6,3.2
2017,Canada,  Born in Canada,  Other personal or family responsibilities,15+,97.1,19.6,77.5
2017,Canada,  Born in Canada,  Other personal or family responsibilities,15-24,7.2,3.1,4.1
2017,Canada,  Born in Canada,  Other personal or family responsibilities,25-54,60,9.8,50.2
2017,Canada,  Born in Canada,  Other personal or family responsibilities,55+,30,6.8,23.2
2017,Canada,  Born in Canada,  Going to school,15+,820.3,337.5,482.9
2017,Canada,  Born in Canada,  Going to school,15-24,730.5,303.3,427.3
2017,Canada,  Born in Canada,  Going to school,25-54,88.6,33.6,55
2017,Canada,  Born in Canada,  Going to school,55+,0,0,0
2017,Canada,  Born in Canada,  Personal preference,15+,772.2,267.4,504.8
2017,Canada,  Born in Canada,  Personal preference,15-24,58.4,26.1,32.3
2017,Canada,  Born in Canada,  Personal preference,25-54,237.1,54.5,182.6
2017,Canada,  Born in Canada,  Personal preference,55+,476.6,186.7,289.9
2017,Canada,  Born in Canada,  Other voluntary,15+,49.6,20.8,28.8
2017,Canada,  Born in Canada,  Other voluntary,15-24,10,4.4,5.6
2017,Canada,  Born in Canada,  Other voluntary,25-54,30,12.6,17.4
2017,Canada,  Born in Canada,  Other voluntary,55+,9.6,3.8,5.8
2017,Canada,  Born in Canada,"  Business conditions, did not look for full-time work in last month",15+,280.7,105,175.8
2017,Canada,  Born in Canada,"  Business conditions, did not look for full-time work in last month",15-24,76.7,35.1,41.6
2017,Canada,  Born in Canada,"  Business conditions, did not look for full-time work in last month",25-54,146.9,49.5,97.3
2017,Canada,  Born in Canada,"  Business conditions, did not look for full-time work in last month",55+,57.1,20.3,36.8
2017,Canada,  Born in Canada,"  Could not find full-time work, did not look for full-time work in last month",15+,102.2,36,66.2
2017,Canada,  Born in Canada,"  Could not find full-time work, did not look for full-time work in last month",15-24,32.9,12.9,20
2017,Canada,  Born in Canada,"  Could not find full-time work, did not look for full-time work in last month",25-54,53.5,17.3,36.2
2017,Canada,  Born in Canada,"  Could not find full-time work, did not look for full-time work in last month",55+,15.8,5.7,10.1
2017,Canada,  Born in Canada,"  Business conditions, looked for full-time work in last month",15+,135.2,55.8,79.4
2017,Canada,  Born in Canada,"  Business conditions, looked for full-time work in last month",15-24,42.9,20.3,22.6
2017,Canada,  Born in Canada,"  Business conditions, looked for full-time work in last month",25-54,76.5,28.7,47.8
2017,Canada,  Born in Canada,"  Business conditions, looked for full-time work in last month",55+,15.8,6.8,9
2017,Canada,  Born in Canada,"  Could not find full-time work, looked for full-time work in last month",15+,96.6,37.9,58.8
2017,Canada,  Born in Canada,"  Could not find full-time work, looked for full-time work in last month",15-24,34.9,16.3,18.5
2017,Canada,  Born in Canada,"  Could not find full-time work, looked for full-time work in last month",25-54,51.5,17.4,34.1
2017,Canada,  Born in Canada,"  Could not find full-time work, looked for full-time work in last month",55+,10.2,4.1,6.1
2017,Canada,  Total Landed immigrants,"Part-time employment, all reasons",15+,739.7,250.4,489.4
2017,Canada,  Total Landed immigrants,"Part-time employment, all reasons",15-24,152.6,66.3,86.3
2017,Canada,  Total Landed immigrants,"Part-time employment, all reasons",25-54,377.4,100.1,277.3
2017,Canada,  Total Landed immigrants,"Part-time employment, all reasons",55+,209.7,83.9,125.8
2017,Canada,  Total Landed immigrants,  Own illness,15+,29.6,13,16.6
2017,Canada,  Total Landed immigrants,  Own illness,15-24,0,0,0
2017,Canada,  Total Landed immigrants,  Own illness,25-54,14.1,6.2,7.9
2017,Canada,  Total Landed immigrants,  Own illness,55+,14.3,6.6,7.7
2017,Canada,  Total Landed immigrants,  Caring for children,15+,83.3,6.4,76.9
2017,Canada,  Total Landed immigrants,  Caring for children,15-24,0,0,0
2017,Canada,  Total Landed immigrants,  Caring for children,25-54,79.6,5,74.6
2017,Canada,  Total Landed immigrants,  Caring for children,55+,3.3,0,1.9
2017,Canada,  Total Landed immigrants,  Other personal or family responsibilities,15+,40,8.8,31.3
2017,Canada,  Total Landed immigrants,  Other personal or family responsibilities,15-24,1.5,0,0
2017,Canada,  Total Landed immigrants,  Other personal or family responsibilities,25-54,24.6,4.6,20
2017,Canada,  Total Landed immigrants,  Other personal or family responsibilities,55+,13.9,3.5,10.4
2017,Canada,  Total Landed immigrants,  Going to school,15+,154,67.8,86.2
2017,Canada,  Total Landed immigrants,  Going to school,15-24,115.3,51.1,64.2
2017,Canada,  Total Landed immigrants,  Going to school,25-54,38.2,16.5,21.7
2017,Canada,  Total Landed immigrants,  Going to school,55+,0,0,0
2017,Canada,  Total Landed immigrants,  Personal preference,15+,199.4,72.2,127.2
2017,Canada,  Total Landed immigrants,  Personal preference,15-24,8.9,4.1,4.8
2017,Canada,  Total Landed immigrants,  Personal preference,25-54,64,16.4,47.6
2017,Canada,  Total Landed immigrants,  Personal preference,55+,126.5,51.7,74.8
2017,Canada,  Total Landed immigrants,  Other voluntary,15+,15.2,5.2,9.9
2017,Canada,  Total Landed immigrants,  Other voluntary,15-24,0,0,0
2017,Canada,  Total Landed immigrants,  Other voluntary,25-54,9.8,3.1,6.7
2017,Canada,  Total Landed immigrants,  Other voluntary,55+,4.4,1.9,2.5
2017,Canada,  Total Landed immigrants,"  Business conditions, did not look for full-time work in last month",15+,93.9,30.9,63
2017,Canada,  Total Landed immigrants,"  Business conditions, did not look for full-time work in last month",15-24,9.3,3.9,5.4
2017,Canada,  Total Landed immigrants,"  Business conditions, did not look for full-time work in last month",25-54,59.3,17.4,41.9
2017,Canada,  Total Landed immigrants,"  Business conditions, did not look for full-time work in last month",55+,25.3,9.5,15.7
2017,Canada,  Total Landed immigrants,"  Could not find full-time work, did not look for full-time work in last month",15+,33.4,10.6,22.8
2017,Canada,  Total Landed immigrants,"  Could not find full-time work, did not look for full-time work in last month",15-24,2.9,0,1.8
2017,Canada,  Total Landed immigrants,"  Could not find full-time work, did not look for full-time work in last month",25-54,23,6.4,16.6
2017,Canada,  Total Landed immigrants,"  Could not find full-time work, did not look for full-time work in last month",55+,7.5,3.1,4.4
2017,Canada,  Total Landed immigrants,"  Business conditions, looked for full-time work in last month",15+,45.4,17.9,27.5
2017,Canada,  Total Landed immigrants,"  Business conditions, looked for full-time work in last month",15-24,5.3,2.6,2.8
2017,Canada,  Total Landed immigrants,"  Business conditions, looked for full-time work in last month",25-54,34,12.9,21.1
2017,Canada,  Total Landed immigrants,"  Business conditions, looked for full-time work in last month",55+,6,2.4,3.6
2017,Canada,  Total Landed immigrants,"  Could not find full-time work, looked for full-time work in last month",15+,45.5,17.6,27.9
2017,Canada,  Total Landed immigrants,"  Could not find full-time work, looked for full-time work in last month",15-24,6.9,2.6,4.3
2017,Canada,  Total Landed immigrants,"  Could not find full-time work, looked for full-time work in last month",25-54,30.8,11.6,19.2
2017,Canada,  Total Landed immigrants,"  Could not find full-time work, looked for full-time work in last month",55+,7.9,3.4,4.4
2017,Canada,"      Very recent immigrants, 5 years or less","Part-time employment, all reasons",15+,105.5,37.8,67.6
2017,Canada,"      Very recent immigrants, 5 years or less","Part-time employment, all reasons",15-24,30.9,13.9,17
2017,Canada,"      Very recent immigrants, 5 years or less","Part-time employment, all reasons",25-54,70.2,21.6,48.6
2017,Canada,"      Very recent immigrants, 5 years or less","Part-time employment, all reasons",55+,4.4,2.4,2
2017,Canada,"      Very recent immigrants, 5 years or less",  Own illness,15+,0,0,0
2017,Canada,"      Very recent immigrants, 5 years or less",  Own illness,15-24,0,0,0
2017,Canada,"      Very recent immigrants, 5 years or less",  Own illness,25-54,0,0,0
2017,Canada,"      Very recent immigrants, 5 years or less",  Own illness,55+,0,0,0
2017,Canada,"      Very recent immigrants, 5 years or less",  Caring for children,15+,14.4,0,13.5
2017,Canada,"      Very recent immigrants, 5 years or less",  Caring for children,15-24,0,0,0
2017,Canada,"      Very recent immigrants, 5 years or less",  Caring for children,25-54,14.1,0,13.4
2017,Canada,"      Very recent immigrants, 5 years or less",  Caring for children,55+,0,0,0
2017,Canada,"      Very recent immigrants, 5 years or less",  Other personal or family responsibilities,15+,3,1.6,1.5
2017,Canada,"      Very recent immigrants, 5 years or less",  Other personal or family responsibilities,15-24,0,0,0
2017,Canada,"      Very recent immigrants, 5 years or less",  Other personal or family responsibilities,25-54,2.2,0,0
2017,Canada,"      Very recent immigrants, 5 years or less",  Other personal or family responsibilities,55+,0,0,0
2017,Canada,"      Very recent immigrants, 5 years or less",  Going to school,15+,37.3,17.7,19.7
2017,Canada,"      Very recent immigrants, 5 years or less",  Going to school,15-24,22.4,10.2,12.2
2017,Canada,"      Very recent immigrants, 5 years or less",  Going to school,25-54,14.9,7.5,7.4
2017,Canada,"      Very recent immigrants, 5 years or less",  Going to school,55+,0,0,0
2017,Canada,"      Very recent immigrants, 5 years or less",  Personal preference,15+,10.3,3,7.3
2017,Canada,"      Very recent immigrants, 5 years or less",  Personal preference,15-24,1.8,0,0
2017,Canada,"      Very recent immigrants, 5 years or less",  Personal preference,25-54,6.7,0,5.3
2017,Canada,"      Very recent immigrants, 5 years or less",  Personal preference,55+,1.8,0,0
2017,Canada,"      Very recent immigrants, 5 years or less",  Other voluntary,15+,2.3,0,1.6
2017,Canada,"      Very recent immigrants, 5 years or less",  Other voluntary,15-24,0,0,0
2017,Canada,"      Very recent immigrants, 5 years or less",  Other voluntary,25-54,2.2,0,1.6
2017,Canada,"      Very recent immigrants, 5 years or less",  Other voluntary,55+,0,0,0
2017,Canada,"      Very recent immigrants, 5 years or less","  Business conditions, did not look for full-time work in last month",15+,12.2,3.7,8.5
2017,Canada,"      Very recent immigrants, 5 years or less","  Business conditions, did not look for full-time work in last month",15-24,2.4,0,1.6
2017,Canada,"      Very recent immigrants, 5 years or less","  Business conditions, did not look for full-time work in last month",25-54,9.4,2.7,6.7
2017,Canada,"      Very recent immigrants, 5 years or less","  Business conditions, did not look for full-time work in last month",55+,0,0,0
2017,Canada,"      Very recent immigrants, 5 years or less","  Could not find full-time work, did not look for full-time work in last month",15+,4.4,0,3
2017,Canada,"      Very recent immigrants, 5 years or less","  Could not find full-time work, did not look for full-time work in last month",15-24,0,0,0
2017,Canada,"      Very recent immigrants, 5 years or less","  Could not find full-time work, did not look for full-time work in last month",25-54,3.7,0,2.6
2017,Canada,"      Very recent immigrants, 5 years or less","  Could not find full-time work, did not look for full-time work in last month",55+,0,0,0
2017,Canada,"      Very recent immigrants, 5 years or less","  Business conditions, looked for full-time work in last month",15+,9.7,4.2,5.6
2017,Canada,"      Very recent immigrants, 5 years or less","  Business conditions, looked for full-time work in last month",15-24,1.5,0,0
2017,Canada,"      Very recent immigrants, 5 years or less","  Business conditions, looked for full-time work in last month",25-54,8,3.2,4.7
2017,Canada,"      Very recent immigrants, 5 years or less","  Business conditions, looked for full-time work in last month",55+,0,0,0
2017,Canada,"      Very recent immigrants, 5 years or less","  Could not find full-time work, looked for full-time work in last month",15+,10.5,4.4,6
2017,Canada,"      Very recent immigrants, 5 years or less","  Could not find full-time work, looked for full-time work in last month",15-24,1.7,0,0
2017,Canada,"      Very recent immigrants, 5 years or less","  Could not find full-time work, looked for full-time work in last month",25-54,8.1,3.1,5.1
2017,Canada,"      Very recent immigrants, 5 years or less","  Could not find full-time work, looked for full-time work in last month",55+,0,0,0
2017,Canada,      Recent immigrants 5+ years,"Part-time employment, all reasons",15+,634.2,212.5,421.7
2017,Canada,      Recent immigrants 5+ years,"Part-time employment, all reasons",15-24,121.7,52.5,69.3
2017,Canada,      Recent immigrants 5+ years,"Part-time employment, all reasons",25-54,307.2,78.5,228.7
2017,Canada,      Recent immigrants 5+ years,"Part-time employment, all reasons",55+,205.3,81.5,123.8
2017,Canada,      Recent immigrants 5+ years,  Own illness,15+,28.2,12.6,15.6
2017,Canada,      Recent immigrants 5+ years,  Own illness,15-24,0,0,0
2017,Canada,      Recent immigrants 5+ years,  Own illness,25-54,13.1,5.9,7.1
2017,Canada,      Recent immigrants 5+ years,  Own illness,55+,14.2,6.6,7.6
2017,Canada,      Recent immigrants 5+ years,  Caring for children,15+,68.9,5.6,63.4
2017,Canada,      Recent immigrants 5+ years,  Caring for children,15-24,0,0,0
2017,Canada,      Recent immigrants 5+ years,  Caring for children,25-54,65.5,4.2,61.3
2017,Canada,      Recent immigrants 5+ years,  Caring for children,55+,3.1,0,1.8
2017,Canada,      Recent immigrants 5+ years,  Other personal or family responsibilities,15+,37,7.2,29.8
2017,Canada,      Recent immigrants 5+ years,  Other personal or family responsibilities,15-24,0,0,0
2017,Canada,      Recent immigrants 5+ years,  Other personal or family responsibilities,25-54,22.4,3.6,18.8
2017,Canada,      Recent immigrants 5+ years,  Other personal or family responsibilities,55+,13.4,3.1,10.2
2017,Canada,      Recent immigrants 5+ years,  Going to school,15+,116.7,50.1,66.6
2017,Canada,      Recent immigrants 5+ years,  Going to school,15-24,92.9,40.9,51.9
2017,Canada,      Recent immigrants 5+ years,  Going to school,25-54,23.3,9,14.3
2017,Canada,      Recent immigrants 5+ years,  Going to school,55+,0,0,0
2017,Canada,      Recent immigrants 5+ years,  Personal preference,15+,189.1,69.2,119.9
2017,Canada,      Recent immigrants 5+ years,  Personal preference,15-24,7.1,3.5,3.6
2017,Canada,      Recent immigrants 5+ years,  Personal preference,25-54,57.3,15,42.3
2017,Canada,      Recent immigrants 5+ years,  Personal preference,55+,124.7,50.7,74
2017,Canada,      Recent immigrants 5+ years,  Other voluntary,15+,12.9,4.6,8.4
2017,Canada,      Recent immigrants 5+ years,  Other voluntary,15-24,0,0,0
2017,Canada,      Recent immigrants 5+ years,  Other voluntary,25-54,7.7,2.5,5.2
2017,Canada,      Recent immigrants 5+ years,  Other voluntary,55+,4.4,1.9,2.5
2017,Canada,      Recent immigrants 5+ years,"  Business conditions, did not look for full-time work in last month",15+,81.7,27.2,54.5
2017,Canada,      Recent immigrants 5+ years,"  Business conditions, did not look for full-time work in last month",15-24,6.9,3.1,3.8
2017,Canada,      Recent immigrants 5+ years,"  Business conditions, did not look for full-time work in last month",25-54,49.9,14.8,35.1
2017,Canada,      Recent immigrants 5+ years,"  Business conditions, did not look for full-time work in last month",55+,24.9,9.3,15.6
2017,Canada,      Recent immigrants 5+ years,"  Could not find full-time work, did not look for full-time work in last month",15+,29,9.2,19.8
2017,Canada,      Recent immigrants 5+ years,"  Could not find full-time work, did not look for full-time work in last month",15-24,2.5,0,1.6
2017,Canada,      Recent immigrants 5+ years,"  Could not find full-time work, did not look for full-time work in last month",25-54,19.3,5.3,14
2017,Canada,      Recent immigrants 5+ years,"  Could not find full-time work, did not look for full-time work in last month",55+,7.2,3,4.2
2017,Canada,      Recent immigrants 5+ years,"  Business conditions, looked for full-time work in last month",15+,35.6,13.7,21.9
2017,Canada,      Recent immigrants 5+ years,"  Business conditions, looked for full-time work in last month",15-24,3.8,1.7,2.1
2017,Canada,      Recent immigrants 5+ years,"  Business conditions, looked for full-time work in last month",25-54,26.1,9.7,16.4
2017,Canada,      Recent immigrants 5+ years,"  Business conditions, looked for full-time work in last month",55+,5.8,2.3,3.5
2017,Canada,      Recent immigrants 5+ years,"  Could not find full-time work, looked for full-time work in last month",15+,35,13.2,21.8
2017,Canada,      Recent immigrants 5+ years,"  Could not find full-time work, looked for full-time work in last month",15-24,5.2,1.6,3.6
2017,Canada,      Recent immigrants 5+ years,"  Could not find full-time work, looked for full-time work in last month",25-54,22.6,8.5,14.1
2017,Canada,      Recent immigrants 5+ years,"  Could not find full-time work, looked for full-time work in last month",55+,7.2,3,4.1
2017,Canada,"          Recent immigrants, 5+ to 10 years","Part-time employment, all reasons",15+,130,40.5,89.5
2017,Canada,"          Recent immigrants, 5+ to 10 years","Part-time employment, all reasons",15-24,42.4,17.3,25.1
2017,Canada,"          Recent immigrants, 5+ to 10 years","Part-time employment, all reasons",25-54,76.7,19.6,57.2
2017,Canada,"          Recent immigrants, 5+ to 10 years","Part-time employment, all reasons",55+,10.8,3.6,7.3
2017,Canada,"          Recent immigrants, 5+ to 10 years",  Own illness,15+,3.2,0,2
2017,Canada,"          Recent immigrants, 5+ to 10 years",  Own illness,15-24,0,0,0
2017,Canada,"          Recent immigrants, 5+ to 10 years",  Own illness,25-54,2.2,0,0
2017,Canada,"          Recent immigrants, 5+ to 10 years",  Own illness,55+,0,0,0
2017,Canada,"          Recent immigrants, 5+ to 10 years",  Caring for children,15+,16.6,0,15.4
2017,Canada,"          Recent immigrants, 5+ to 10 years",  Caring for children,15-24,0,0,0
2017,Canada,"          Recent immigrants, 5+ to 10 years",  Caring for children,25-54,16.2,0,15.1
2017,Canada,"          Recent immigrants, 5+ to 10 years",  Caring for children,55+,0,0,0
2017,Canada,"          Recent immigrants, 5+ to 10 years",  Other personal or family responsibilities,15+,6.2,0,5.1
2017,Canada,"          Recent immigrants, 5+ to 10 years",  Other personal or family responsibilities,15-24,0,0,0
2017,Canada,"          Recent immigrants, 5+ to 10 years",  Other personal or family responsibilities,25-54,5.1,0,4.3
2017,Canada,"          Recent immigrants, 5+ to 10 years",  Other personal or family responsibilities,55+,0,0,0
2017,Canada,"          Recent immigrants, 5+ to 10 years",  Going to school,15+,42.1,16.4,25.7
2017,Canada,"          Recent immigrants, 5+ to 10 years",  Going to school,15-24,32.2,13.3,19
2017,Canada,"          Recent immigrants, 5+ to 10 years",  Going to school,25-54,9.8,3.1,6.7
2017,Canada,"          Recent immigrants, 5+ to 10 years",  Going to school,55+,0,0,0
